Year,Round,Pick,Player,Position,NBA Team,Prev Team,Games Played,Games Started,Minutes,Points Per Game,FGA,FGM,FG%,3PA,3PM,3P%,FTA,FTM,FT%,Rebounds,DBoards,OBoards,Assists,Turnovers,Steals,Blocks,Fouls
2005,2,36,Ersan Ilyasova,F,MIL,Alpella B.K. (Turkey),609,365,24.4,10.98,9.33,4.12,0.442,2.99,1.09,0.366,2.12,1.63,0.77,5.95,4.12,1.83,1.17,1.03,0.71,0.38,2.53
2005,2,37,Ronny Turiaf,FC,LAL,Gonzaga,473,105,17,4.67,3.4,1.81,0.533,0.01,0,0,1.65,1.05,0.636,3.71,2.62,1.1,1.31,0.76,0.38,1.25,2.36
2005,2,38,Travis Diener,PG,ORL,Marquette,179,21,14.9,4.77,4.29,1.66,0.388,2.6,0.92,0.353,0.62,0.53,0.847,1.36,1.14,0.22,2.41,0.55,0.42,0.05,1.12
2005,2,39,Von Wafer,GF,LAL,Florida State,200,14,12.4,5.27,4.64,1.95,0.42,1.57,0.51,0.325,1.15,0.86,0.751,1.17,0.98,0.19,0.73,0.64,0.36,0.1,0.78
2005,2,40,Monta Ellis,G,GOS,Lanier High School (Mississippi),833,713,34.8,17.84,15.23,6.87,0.451,2.82,0.88,0.314,4.16,3.21,0.772,3.45,2.82,0.62,4.63,2.7,1.69,0.34,2.34
2005,2,41,Roko Ukic,G,TOR,Fenerbahce Ulker (Turkey),85,0,11.6,4.01,4.16,1.61,0.387,0.87,0.16,0.189,0.84,0.62,0.746,0.92,0.6,0.32,1.94,0.78,0.36,0.02,0.98
2005,2,42,Chris Taft,F,GOS,Pittsburgh,17,0,8.5,2.76,2.24,1.35,0.605,0,0,0,0.35,0.06,0.167,2.12,1,1.12,0.12,0.12,0.12,0.41,1.47
2005,2,43,Mile Ilic,C,NJN,KK FMP (Serbia),5,0,1.2,0,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.6,0,0,0.2
2005,2,44,Martynas Andriuskevicius,C,ORL,Zalgiris (Lithuania),6,0,1.6,0,0.17,0,0,0,0,0,0,0,0,0.67,0.5,0.17,0,0,0.33,0,0.17
2005,2,45,Lou Williams,G,PHL,South Gwinnett High School (Georgia),782,90,23.6,12.82,9.81,4.09,0.417,3.51,1.21,0.346,4.14,3.42,0.827,2.1,1.73,0.36,2.91,1.47,0.88,0.18,1.36
2005,2,46,Erazem Lorbek,FC,IND,Eternedile Bologna (Italy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,47,Bracey Wright,G,MIN,Indiana,26,0,12.5,4.96,4.27,1.73,0.405,1.42,0.46,0.324,1.31,1.04,0.794,1.5,1.12,0.38,0.77,0.54,0.38,0.04,0.54
2005,2,48,Mickael Gelabale,F,SEA,Real Madrid (Spain),145,27,16.2,4.62,3.86,1.81,0.47,0.94,0.3,0.316,0.86,0.7,0.815,2.28,1.54,0.74,0.79,0.63,0.34,0.24,1.28
2005,2,49,Andray Blatche,PF,WAS,South Kent School (Connecticut),564,191,22.1,10.12,8.83,4.13,0.467,0.39,0.09,0.237,2.45,1.77,0.725,5.36,3.51,1.85,1.41,1.62,0.87,0.81,2.45
2005,2,50,Ryan Gomes,F,BOS,Providence,487,371,27.6,10.11,8.72,3.88,0.445,1.96,0.69,0.349,2.08,1.66,0.799,4.6,3.33,1.27,1.46,1.13,0.72,0.16,1.93
2005,2,51,Robert Whaley,C,UTH,Walsh,23,0,9.2,2.13,2.48,1,0.404,0,0,0,0.26,0.13,0.5,1.87,1.17,0.7,0.74,0.61,0.3,0.35,1.78
2005,2,52,Axel Hervelle,PF,DEN,Real Madrid (Spain),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,53,Orien Greene,G,BOS,Louisiana-Lafayette,131,7,11.9,2.49,2.5,0.97,0.387,0.4,0.08,0.212,0.73,0.47,0.642,1.49,1.11,0.37,1.18,1.1,0.75,0.11,1.74
2005,2,54,Dijon Thompson,SF,NYK,UCLA,16,0,5.8,2.81,2.5,1.06,0.425,0.81,0.25,0.308,0.5,0.44,0.875,1.19,0.75,0.44,0.19,0.19,0.19,0.06,0.5
2005,2,55,Lawrence Roberts,PF,SEA,Mississippi State,87,18,13.2,3.84,2.9,1.31,0.452,0.05,0,0,1.77,1.22,0.688,3.56,2.1,1.46,0.4,0.47,0.51,0.17,1.87
2005,2,56,Amir Johnson,PF,DET,Westchester High School (California),745,463,22.3,7.46,5.47,3.14,0.574,0.34,0.11,0.34,1.59,1.07,0.674,5.65,3.57,2.08,1.2,1.12,0.62,1.05,3.07
2005,2,57,Marcin Gortat,FC,PHX,Koln 99ers (Germany),677,462,26.4,10.38,8.01,4.45,0.556,0.03,0,0.15,2.18,1.48,0.679,8.15,5.92,2.23,1.04,1.19,0.49,1.19,2.23
2005,2,58,Uros Slokar,PF,TOR,Pallalcesto Amatori Udine (Italy),20,0,3.6,1.9,1.3,0.7,0.538,0.1,0.05,0.5,0.65,0.45,0.692,0.7,0.35,0.35,0.05,0.45,0.05,0.1,0.55
2005,2,59,Cenk Akyol,G,ATL,Anadolu Efes (Turkey),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,60,Alex Acker,SG,DET,Pepperdine,30,0,7.8,2.7,3.07,1.13,0.37,0.83,0.27,0.32,0.33,0.17,0.5,0.97,0.67,0.3,0.53,0.37,0.2,0.13,0.43
2005,0,0,Chuck Hayes,PF,None,Kentucky,644,244,18.3,3.74,3.27,1.63,0.498,0.02,0,0,0.79,0.49,0.62,5.04,3.3,1.74,1.21,0.72,0.74,0.37,2.31
2005,0,0,Ronnie Price,G,None,Utah Valley,544,73,13.4,3.7,3.64,1.36,0.373,1.49,0.45,0.302,0.74,0.54,0.738,1.21,0.89,0.32,1.76,0.88,0.78,0.1,1.69
2005,0,0,Will Bynum,G,None,Georgia Tech,360,29,18.4,8.11,7.03,3.1,0.442,0.86,0.23,0.272,2.1,1.68,0.799,1.56,1.21,0.35,3.29,1.61,0.71,0.08,1.86
2005,0,0,John Lucas,PG,None,Oklahoma State,242,8,12.1,4.74,4.9,1.88,0.383,1.96,0.67,0.344,0.41,0.31,0.768,0.98,0.74,0.24,1.5,0.53,0.36,0.01,0.81
2005,0,0,Shavlik Randolph,F,None,Duke,146,7,8.2,2.33,1.97,0.88,0.449,0.04,0.01,0.167,1.02,0.55,0.544,2.49,1.45,1.03,0.25,0.4,0.3,0.26,1.32
2005,0,0,Alan Anderson,GF,None,Michigan State,330,66,20.6,7.34,6.32,2.55,0.405,2.92,1,0.344,1.5,1.22,0.816,2.16,1.71,0.46,1.12,0.88,0.55,0.09,1.82
2005,0,0,Kelenna Azubuike,F-G,None,Kentucky,208,84,24.2,10.47,8.4,3.86,0.459,2.47,1.01,0.409,2.27,1.75,0.77,3.99,2.75,1.24,1.11,0.98,0.62,0.5,1.96
2005,0,0,Stephen Graham,GF,None,Oklahoma State,239,43,12.2,4.04,3.55,1.58,0.446,0.72,0.22,0.308,0.86,0.66,0.766,1.77,1.45,0.32,0.49,0.65,0.24,0.08,1.47
2005,0,0,Dwayne Jones,C,None,Saint Joseph's,82,0,7.8,1.3,0.79,0.4,0.508,0.01,0,0,1.01,0.5,0.494,2.33,1.28,1.05,0.15,0.32,0.13,0.35,1.37
2005,0,0,Mike Harris,F,None,Rice,54,0,9.2,3.39,2.8,1.3,0.464,0.09,0,0,1.02,0.8,0.782,2.15,1.2,0.94,0.22,0.56,0.5,0.22,1.26
2005,0,0,Will Conroy,G,None,Washington,16,0,6.7,0.44,1.38,0.19,0.136,0.38,0,0,0.5,0.06,0.125,0.69,0.44,0.25,1,0.38,0,0,0.81
2005,0,0,Anthony Roberson,SG,None,Florida,65,1,9.1,4.08,3.92,1.57,0.4,2.25,0.8,0.356,0.15,0.14,0.9,0.75,0.63,0.12,0.54,0.37,0.35,0.02,0.78
2005,0,0,Jawad Williams,F,None,North Carolina,90,7,12.8,3.78,3.82,1.41,0.369,1.6,0.5,0.312,0.63,0.46,0.719,1.48,1.21,0.27,0.62,0.39,0.24,0.09,1.21
2005,0,0,Rawle Marshall,SF,None,Oakland,63,11,9.6,2.7,2.37,0.89,0.376,0.33,0.08,0.238,1.17,0.84,0.716,0.95,0.7,0.25,0.37,0.54,0.32,0.19,0.62
2005,0,0,Andre Owens,G,None,Houston,54,9,11.1,3.56,3.35,1.24,0.37,1.04,0.39,0.375,0.96,0.69,0.712,1.26,0.81,0.44,1.02,0.69,0.33,0.06,1.15
2005,0,0,Luke Schenscher,C,None,Georgia Tech,31,0,8.6,1.77,1.58,0.74,0.469,0,0,0,0.65,0.29,0.45,1.74,1.16,0.58,0.26,0.29,0.1,0.23,1.48
2005,0,0,Donell Taylor,G,None,UAB,98,2,8.5,2.71,2.82,1.11,0.395,0.35,0.07,0.206,0.65,0.42,0.641,1.08,0.78,0.31,0.92,0.6,0.48,0.07,0.83
2005,0,0,Lance Allred,C,None,Weber State,3,0,3.4,1,1.33,0.33,0.25,0,0,0,0.67,0.33,0.5,0.33,0.33,0,0,0,0,0,0.33
2005,0,0,Sean Banks,F,None,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Eddie Basden,G,None,Charlotte,19,0,7.4,2.05,1.95,0.79,0.405,0.37,0.05,0.143,0.53,0.42,0.8,1.47,1.11,0.37,0.42,0.47,0.47,0.11,0.89
2005,0,0,Sharrod Ford,PF,None,Clemson,3,0,4.3,1.33,1,0.67,0.667,0,0,0,0,0,0,1,0.67,0.33,0,0.67,0,0.33,2.33
2005,0,0,Deng Gai,F,None,Fairfield,2,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Devin Green,GF,None,Hampton,27,0,5,0.93,1.04,0.22,0.214,0.07,0,0,0.78,0.48,0.619,0.89,0.52,0.37,0.26,0.19,0.11,0,0.48
2005,0,0,Marcelinho Huertas,PG,None,Divina Seguros Joventut (Spain),76,1,14.5,3.95,3.92,1.61,0.409,1.05,0.26,0.25,0.61,0.47,0.783,1.5,1.24,0.26,3.08,1.3,0.47,0.12,1.21
2005,0,0,Keith Langford,G,None,Kansas,2,0,4.8,1,2,0.5,0.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5
2005,0,0,Aaron Miles,G,None,Kansas,19,0,6.2,0.84,0.95,0.32,0.333,0,0,0,0.21,0.21,1,0.74,0.74,0,1.26,0.58,0.21,0.05,0.68
2005,0,0,Kevinn Pinkney,FC,None,Nevada,6,0,16.7,5.17,4.5,2,0.444,0.33,0.17,0.5,1.5,1,0.667,2.5,1.33,1.17,0.83,0.67,0.5,0.5,2
2005,0,0,Roger Powell,F,None,Illinois,3,0,4.4,0.67,1,0,0,0.33,0,0,0.67,0.67,1,1,0,1,0,1,0,0,0.67
2005,0,0,Matt Walsh,GF,None,Florida,2,0,1.7,1,0.5,0.5,1,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0
2005,0,0,Deji Akindele,C,None,Chicago State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Kyle Bailey,G,None,Santa Clara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Romel Beck,GF,None,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Elton Brown,FC,None,Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Marcus Campbell,C,None,Mississippi State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Alejandro Carmona Sanchez,GF,None,Dayton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Pat Carroll,G,None,Saint Joseph's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Steve Castleberry,C,None,Rider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,T.J. Cummings,F,None,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Olu Famutimi,G,None,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,D'or Fischer,FC,None,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Otis George,F,None,Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Brian Hamilton,F,None,Louisiana-Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Jared Homan,C,None,Iowa State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Jan Jagla,PF,None,Bayern Munich (Germany),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Thomas Kelati,G,None,Washington State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Anthony Lever-Pedroza,G,None,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Jackie Manuel,SG,None,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Chet Mason,GF,None,Miami (OH),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Scooter McFadgon,F,None,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Tommy Mitchell,G,None,Siena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Brian Morrison,G,None,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Isma'il Muhammad,GF,None,Georgia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Matt Nelson,C,None,Colorado State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Spencer Nelson,F,None,Utah State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Carlos Powell,F,None,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Filiberto Rivera,G,None,UTEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Ricky Shields,G,None,Rutgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Tre Simmons,G,None,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Frans Steyn,C,None,Oklahoma State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Omar Thomas,GF,None,UTEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Lucas Tischer,PF,None,Sao Jose/Unimed/Vinac (Brazil),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Jeff Varem,G-F,None,Washington State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Davin White,PG,None,Cal State Northridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Donell Williams,G,None,Fayetteville State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Kennedy Winston,GF,None,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,Yakhouba Diawara,SF,None,Pepperdine,187,56,14,3.5,3.49,1.25,0.357,2.17,0.65,0.301,0.55,0.36,0.65,1.38,0.97,0.41,0.65,0.39,0.28,0.09,1.48
2005,0,0,Randolph Morris,C,None,Kentucky,74,2,5.9,1.89,1.65,0.7,0.426,0,0,0,0.89,0.49,0.545,1.41,1.04,0.36,0.09,0.41,0.18,0.09,1.35
2005,0,0,Esteban Batista,FC,None,Aguas de Calpe (Gibraltar),71,3,8.2,1.7,1.35,0.59,0.438,0.01,0,0,0.85,0.52,0.617,2.45,1.49,0.96,0.15,0.59,0.25,0.15,1.75
2005,0,0,Ivan McFarlin,F,None,Oklahoma State,11,0,3.8,1.36,1.18,0.45,0.385,0.09,0,0,0.64,0.45,0.714,1,0.36,0.64,0.09,0.09,0,0,0.73
2004,1,1,Dwight Howard,C,ORL,Southwest Atlanta Christian Academy (Georgia),954,953,34.9,17.45,10.73,6.28,0.585,0.06,0.01,0.089,8.65,4.9,0.566,12.67,9.12,3.56,1.49,2.97,0.98,2.01,3.24
2004,1,2,Emeka Okafor,FC,CHA,Connecticut,590,583,31.7,12.3,9.78,5.01,0.512,0,0,0,3.9,2.28,0.584,9.91,6.68,3.23,0.87,1.65,0.69,1.66,2.82
2004,1,3,Ben Gordon,SG,CHI,Connecticut,744,269,27.4,14.9,12.22,5.28,0.432,3.93,1.57,0.401,3.22,2.76,0.857,2.49,2.04,0.45,2.51,2.08,0.68,0.15,2.31
2004,1,4,Shaun Livingston,G,LAC,Peoria Central High School  (Illinois),698,184,21.6,6.56,5.54,2.68,0.483,0.09,0.02,0.2,1.5,1.19,0.793,2.5,1.9,0.6,3.19,1.34,0.74,0.38,1.87
2004,1,5,Devin Harris,G,WAS,Wisconsin,846,445,25.5,11.32,8.59,3.74,0.436,2.52,0.82,0.324,3.79,3.01,0.796,2.26,1.95,0.31,4.25,1.83,1.08,0.2,2.22
2004,1,6,Josh Childress,SF,ATL,Stanford,391,70,26.7,9.07,6.58,3.43,0.522,0.77,0.25,0.329,2.51,1.95,0.779,4.73,2.86,1.87,1.56,1.12,0.87,0.47,1.85
2004,1,7,Luol Deng,GF,PHX,Duke,879,825,34.7,15.02,12.67,5.77,0.455,2.2,0.73,0.332,3.57,2.75,0.77,6.14,4.49,1.64,2.3,1.64,0.98,0.5,1.68
2004,1,8,Babby Araujo,C,TOR,Brigham Young,139,75,11.4,2.8,2.77,1.12,0.405,0.03,0.01,0.25,0.81,0.55,0.679,2.84,1.95,0.89,0.29,0.8,0.37,0.12,2.16
2004,1,9,Andre Iguodala,SF,PHL,Arizona,976,759,34.7,12.99,10.02,4.65,0.465,2.77,0.93,0.336,3.86,2.76,0.714,5.26,4.3,0.96,4.5,2.04,1.59,0.47,1.86
2004,1,10,Luke Jackson,SF,CLE,Oregon,72,3,10,3.5,3.26,1.17,0.357,1.24,0.44,0.36,0.99,0.72,0.732,1.24,0.86,0.38,0.81,0.68,0.33,0.04,0.99
2004,1,11,Andris Biedrins,C,GOS,BK Skonto Riga  (Latvia),516,311,21.6,6.29,4.67,2.78,0.594,0,0,0,1.48,0.74,0.5,7.04,4.73,2.31,0.91,0.93,0.64,1.12,3.15
2004,1,12,Robert Swift,C,SEA,Bakersfield High School (California),97,34,15.4,4.29,3.51,1.77,0.506,0,0,0,1.22,0.74,0.61,3.88,2.62,1.26,0.21,0.73,0.27,0.89,2.31
2004,1,13,Sebastian Telfair,PG,POR,Abraham Lincoln High School (New York),564,193,21.5,7.42,7.01,2.73,0.39,2.01,0.64,0.319,1.68,1.31,0.777,1.59,1.33,0.27,3.48,1.52,0.73,0.13,2.12
2004,1,14,Kris Humphries,PF,UTH,Minnesota,800,203,17.8,6.69,5.61,2.6,0.463,0.23,0.07,0.293,2.03,1.42,0.7,5.39,3.66,1.74,0.69,0.86,0.41,0.57,1.82
2004,1,15,Al Jefferson,FC,BOS,Prentiss High School (Mississippi),879,650,29.4,16.03,13.8,6.88,0.499,0.07,0.01,0.127,3.18,2.26,0.709,8.59,6.28,2.3,1.5,1.35,0.69,1.22,2.59
2004,1,16,Kirk Snyder,F-G,UTH,Nevada,211,71,16.8,6.32,5.29,2.32,0.438,1.33,0.44,0.327,1.78,1.25,0.699,2.33,1.61,0.72,1.14,0.98,0.41,0.33,1.55
